"year","name","percent","sex"
1905,"Dock",0.000244,"boy"
1905,"Dwight",0.000244,"boy"
1905,"Fletcher",0.000244,"boy"
1905,"Isiah",0.000244,"boy"
1905,"Keith",0.000244,"boy"
1905,"Mckinley",0.000244,"boy"
1905,"Merrill",0.000244,"boy"
1905,"Pat",0.000244,"boy"
1905,"Porter",0.000244,"boy"
1905,"Clay",0.000237,"boy"
1905,"Hyman",0.000237,"boy"
1905,"Riley",0.000237,"boy"
1905,"Stuart",0.000237,"boy"
1905,"Van",0.000237,"boy"
1905,"Adrian",0.00023,"boy"
1905,"Bud",0.00023,"boy"
1905,"Earle",0.00023,"boy"
1905,"Sandy",0.00023,"boy"
1905,"Vern",0.00023,"boy"
1905,"Elliott",0.000223,"boy"
1905,"Ezra",0.000223,"boy"
1905,"Francisco",0.000223,"boy"
1905,"Newton",0.000223,"boy"
1905,"Sammie",0.000223,"boy"
1905,"Dominick",0.000216,"boy"
1905,"Dudley",0.000216,"boy"
1905,"Ellsworth",0.000216,"boy"
1905,"Emile",0.000216,"boy"
1905,"Ferdinand",0.000216,"boy"
1905,"Foster",0.000216,"boy"
1905,"Maynard",0.000216,"boy"
1905,"Micheal",0.000216,"boy"
1905,"Raleigh",0.000216,"boy"
1905,"Roman",0.000216,"boy"
1905,"Sanford",0.000216,"boy"
1905,"Stewart",0.000216,"boy"
1905,"Ward",0.000216,"boy"
1905,"Wendell",0.000216,"boy"
1905,"Basil",0.000209,"boy"
1905,"Burton",0.000209,"boy"
1905,"Irwin",0.000209,"boy"
1905,"Morgan",0.000209,"boy"
1905,"Odell",0.000209,"boy"
1905,"Royal",0.000209,"boy"
1905,"Sterling",0.000209,"boy"
1905,"Taylor",0.000209,"boy"
1905,"Truman",0.000209,"boy"
1905,"Armand",0.000202,"boy"
1905,"Dominic",0.000202,"boy"
1905,"Elias",0.000202,"boy"
1905,"Frederic",0.000202,"boy"
1905,"Gabriel",0.000202,"boy"
1905,"Noble",0.000202,"boy"
1905,"Norbert",0.000202,"boy"
1905,"Patsy",0.000202,"boy"
1905,"Pearl",0.000202,"boy"
1905,"Russel",0.000202,"boy"
1905,"Sol",0.000202,"boy"
1905,"Fay",0.000195,"boy"
1905,"Houston",0.000195,"boy"
1905,"Lyman",0.000195,"boy"
1905,"Lynn",0.000195,"boy"
1905,"Scott",0.000195,"boy"
1905,"Sydney",0.000195,"boy"
1905,"Abner",0.000188,"boy"
1905,"Benny",0.000188,"boy"
1905,"Bertram",0.000188,"boy"
1905,"Billie",0.000188,"boy"
1905,"Buck",0.000188,"boy"
1905,"Clem",0.000188,"boy"
1905,"Elmo",0.000188,"boy"
1905,"Elvin",0.000188,"boy"
1905,"Jeremiah",0.000188,"boy"
1905,"Ned",0.000188,"boy"
1905,"Wilburn",0.000188,"boy"
1905,"Aloysius",0.000182,"boy"
1905,"Christian",0.000182,"boy"
1905,"Eldon",0.000182,"boy"
1905,"Emmitt",0.000182,"boy"
1905,"Harris",0.000182,"boy"
1905,"Helen",0.000182,"boy"
1905,"Otho",0.000182,"boy"
1905,"Rubin",0.000182,"boy"
1905,"Vance",0.000182,"boy"
1905,"Alphonse",0.000175,"boy"
1905,"Arther",0.000175,"boy"
1905,"Chris",0.000175,"boy"
1905,"Cyrus",0.000175,"boy"
1905,"Elmore",0.000175,"boy"
1905,"Gerard",0.000175,"boy"
1905,"Granville",0.000175,"boy"
1905,"Harlan",0.000175,"boy"
1905,"Haywood",0.000175,"boy"
1905,"Henderson",0.000175,"boy"
1905,"Hollis",0.000175,"boy"
1905,"Jimmy",0.000175,"boy"
1905,"Lenard",0.000175,"boy"
1905,"Lionel",0.000175,"boy"
1905,"Miguel",0.000175,"boy"
1905,"Morton",0.000175,"boy"
1905,"Napoleon",0.000175,"boy"
1905,"Olin",0.000175,"boy"
1905,"Steven",0.000175,"boy"
1905,"Turner",0.000175,"boy"
1905,"Ulysses",0.000175,"boy"
1905,"Wilford",0.000175,"boy"
1905,"Ambrose",0.000168,"boy"
1905,"Enoch",0.000168,"boy"
1905,"General",0.000168,"boy"
1905,"Gustave",0.000168,"boy"
1905,"King",0.000168,"boy"
1905,"Laverne",0.000168,"boy"
1905,"Lemuel",0.000168,"boy"
1905,"Matt",0.000168,"boy"
1905,"Prince",0.000168,"boy"
1905,"Thurman",0.000168,"boy"
1905,"Waldo",0.000168,"boy"
1905,"Alan",0.000161,"boy"
1905,"Bonnie",0.000161,"boy"
1905,"Bruno",0.000161,"boy"
1905,"Cliff",0.000161,"boy"
1905,"Eric",0.000161,"boy"
1905,"Everette",0.000161,"boy"
1905,"Frances",0.000161,"boy"
1905,"Garfield",0.000161,"boy"
1905,"Hershel",0.000161,"boy"
1905,"Jewel",0.000161,"boy"
1905,"Maxwell",0.000161,"boy"
1905,"Odis",0.000161,"boy"
1905,"Theo",0.000161,"boy"
1905,"Wilton",0.000161,"boy"
1905,"Alfredo",0.000154,"boy"
1905,"Alvie",0.000154,"boy"
1905,"Arlie",0.000154,"boy"
1905,"Asa",0.000154,"boy"
1905,"Avery",0.000154,"boy"
1905,"Gustav",0.000154,"boy"
1905,"Harland",0.000154,"boy"
1905,"Isaiah",0.000154,"boy"
1905,"Jean",0.000154,"boy"
1905,"Jefferson",0.000154,"boy"
1905,"Junius",0.000154,"boy"
1905,"Mason",0.000154,"boy"
1905,"Meyer",0.000154,"boy"
1905,"Otha",0.000154,"boy"
1905,"Phil",0.000154,"boy"
1905,"Anna",0.000147,"boy"
1905,"Berry",0.000147,"boy"
1905,"Burl",0.000147,"boy"
1905,"Coleman",0.000147,"boy"
1905,"Davis",0.000147,"boy"
1905,"Doyle",0.000147,"boy"
1905,"Harmon",0.000147,"boy"
1905,"Hilton",0.000147,"boy"
1905,"Isadore",0.000147,"boy"
1905,"Ivory",0.000147,"boy"
1905,"Lucious",0.000147,"boy"
1905,"Milford",0.000147,"boy"
1905,"Obie",0.000147,"boy"
1905,"Teddy",0.000147,"boy"
1905,"Travis",0.000147,"boy"
1905,"Bernice",0.00014,"boy"
1905,"Billy",0.00014,"boy"
1905,"Crawford",0.00014,"boy"
1905,"Evan",0.00014,"boy"
1905,"Guadalupe",0.00014,"boy"
1905,"Hal",0.00014,"boy"
1905,"Hayes",0.00014,"boy"
1905,"Hermon",0.00014,"boy"
1905,"Hobert",0.00014,"boy"
1905,"Hosea",0.00014,"boy"
1905,"Lonzo",0.00014,"boy"
1905,"Oran",0.00014,"boy"
1905,"Reed",0.00014,"boy"
1905,"Rodney",0.00014,"boy"
1905,"Rupert",0.00014,"boy"
1905,"Ruth",0.00014,"boy"
1905,"Walker",0.00014,"boy"
1905,"Winston",0.00014,"boy"
1905,"Adolphus",0.000133,"boy"
1905,"Alden",0.000133,"boy"
1905,"Alphonso",0.000133,"boy"
1905,"Annie",0.000133,"boy"
1905,"Carey",0.000133,"boy"
1905,"Carmine",0.000133,"boy"
1905,"Claire",0.000133,"boy"
1905,"Cletus",0.000133,"boy"
1905,"Clint",0.000133,"boy"
1905,"Elzie",0.000133,"boy"
1905,"Ernie",0.000133,"boy"
1905,"Israel",0.000133,"boy"
1905,"Jewell",0.000133,"boy"
1905,"Jonas",0.000133,"boy"
1905,"Lincoln",0.000133,"boy"
1905,"Logan",0.000133,"boy"
1905,"Luis",0.000133,"boy"
1905,"Merritt",0.000133,"boy"
1905,"Orin",0.000133,"boy"
1905,"Palmer",0.000133,"boy"
1905,"Rocco",0.000133,"boy"
1905,"Tim",0.000133,"boy"
1905,"Valentine",0.000133,"boy"
1905,"Weldon",0.000133,"boy"
1905,"Bernie",0.000126,"boy"
1905,"Damon",0.000126,"boy"
1905,"Delmar",0.000126,"boy"
1905,"Early",0.000126,"boy"
1905,"Emmet",0.000126,"boy"
1905,"Evert",0.000126,"boy"
1905,"Felton",0.000126,"boy"
1905,"Florence",0.000126,"boy"
1905,"Joshua",0.000126,"boy"
1905,"Junior",0.000126,"boy"
1905,"Lacy",0.000126,"boy"
1905,"Lucien",0.000126,"boy"
1905,"Milo",0.000126,"boy"
1905,"Odie",0.000126,"boy"
1905,"Olen",0.000126,"boy"
1905,"Omer",0.000126,"boy"
1905,"Rolland",0.000126,"boy"
1905,"Shelby",0.000126,"boy"
1905,"Sigmund",0.000126,"boy"
1905,"Tomas",0.000126,"boy"
1905,"Verne",0.000126,"boy"
1905,"Webster",0.000126,"boy"
1905,"Wilber",0.000126,"boy"
1905,"Winfield",0.000126,"boy"
1905,"Winfred",0.000126,"boy"
1905,"Alford",0.000119,"boy"
1905,"Allie",0.000119,"boy"
1905,"Chauncey",0.000119,"boy"
1905,"Clarance",0.000119,"boy"
1905,"Gladys",0.000119,"boy"
1905,"Hans",0.000119,"boy"
1905,"Josh",0.000119,"boy"
1905,"Jules",0.000119,"boy"
1905,"Mildred",0.000119,"boy"
1905,"Murphy",0.000119,"boy"
1905,"Nolan",0.000119,"boy"
1905,"Ottis",0.000119,"boy"
1905,"Rafael",0.000119,"boy"
1905,"Rollie",0.000119,"boy"
1905,"Rose",0.000119,"boy"
1905,"Seth",0.000119,"boy"
1905,"Theadore",0.000119,"boy"
1905,"Warner",0.000119,"boy"
1905,"Abram",0.000112,"boy"
1905,"Addison",0.000112,"boy"
1905,"Beverly",0.000112,"boy"
1905,"Carter",0.000112,"boy"
1905,"Casper",0.000112,"boy"
1905,"Cleve",0.000112,"boy"
1905,"Dorsey",0.000112,"boy"
1905,"Elisha",0.000112,"boy"
1905,"Elza",0.000112,"boy"
1905,"Gary",0.000112,"boy"
1905,"Hazel",0.000112,"boy"
1905,"Hugo",0.000112,"boy"
1905,"Judge",0.000112,"boy"
1905,"Lawson",0.000112,"boy"
1905,"Lucian",0.000112,"boy"
1905,"Merton",0.000112,"boy"
1905,"Omar",0.000112,"boy"
1905,"Oral",0.000112,"boy"
1905,"Price",0.000112,"boy"
1905,"Shirley",0.000112,"boy"
1905,"Vaughn",0.000112,"boy"
1905,"Wm",0.000112,"boy"
1905,"Wylie",0.000112,"boy"
1905,"Alice",0.000105,"boy"
1905,"Andres",0.000105,"boy"
1905,"Archibald",0.000105,"boy"
1905,"Bishop",0.000105,"boy"
1905,"Cicero",0.000105,"boy"
1905,"Connie",0.000105,"boy"
1905,"Dana",0.000105,"boy"
1905,"Golden",0.000105,"boy"
1905,"Green",0.000105,"boy"
1905,"Hampton",0.000105,"boy"
1905,"Justin",0.000105,"boy"
1905,"Lamar",0.000105,"boy"
1905,"Ludwig",0.000105,"boy"
1905,"Pasquale",0.000105,"boy"
1905,"Pierce",0.000105,"boy"
1905,"Quincy",0.000105,"boy"
1905,"Raymon",0.000105,"boy"
1905,"Ruby",0.000105,"boy"
1905,"Sim",0.000105,"boy"
1905,"Terry",0.000105,"boy"
1905,"Vivian",0.000105,"boy"
1905,"Artie",9.8e-05,"boy"
1905,"Bennett",9.8e-05,"boy"
1905,"Carleton",9.8e-05,"boy"
1905,"Clare",9.8e-05,"boy"
1905,"Denver",9.8e-05,"boy"
1905,"Eldred",9.8e-05,"boy"
1905,"Eldridge",9.8e-05,"boy"
1905,"Elroy",9.8e-05,"boy"
1905,"Estel",9.8e-05,"boy"
1905,"Ethel",9.8e-05,"boy"
1905,"Foy",9.8e-05,"boy"
1905,"Guss",9.8e-05,"boy"
1905,"Hobart",9.8e-05,"boy"
1905,"Howell",9.8e-05,"boy"
1905,"Hunter",9.8e-05,"boy"
1905,"Jonathan",9.8e-05,"boy"
1905,"Lillie",9.8e-05,"boy"
1905,"Lindsey",9.8e-05,"boy"
1905,"Louise",9.8e-05,"boy"
1905,"Mario",9.8e-05,"boy"
1905,"Mervin",9.8e-05,"boy"
1905,"Nels",9.8e-05,"boy"
1905,"Parker",9.8e-05,"boy"
1905,"Seymour",9.8e-05,"boy"
1905,"Shelton",9.8e-05,"boy"
1905,"Thad",9.8e-05,"boy"
1905,"Vester",9.8e-05,"boy"
1905,"Walton",9.8e-05,"boy"
1905,"Wash",9.8e-05,"boy"
1905,"Washington",9.8e-05,"boy"
1905,"Anson",9.1e-05,"boy"
1905,"Augustine",9.1e-05,"boy"
1905,"Bart",9.1e-05,"boy"
1905,"Benedict",9.1e-05,"boy"
1905,"Benton",9.1e-05,"boy"
1905,"Cary",9.1e-05,"boy"
1905,"Chas",9.1e-05,"boy"
1905,"Domenick",9.1e-05,"boy"
1905,"Edna",9.1e-05,"boy"
1905,"Elizabeth",9.1e-05,"boy"
1905,"Enrique",9.1e-05,"boy"
1905,"Evans",9.1e-05,"boy"
1905,"Garnett",9.1e-05,"boy"
1905,"Geo",9.1e-05,"boy"
1905,"Godfrey",9.1e-05,"boy"
1905,"Grace",9.1e-05,"boy"
1905,"Gregory",9.1e-05,"boy"
1905,"Harper",9.1e-05,"boy"
1905,"Hilliard",9.1e-05,"boy"
1905,"Hoyt",9.1e-05,"boy"
1905,"Lavern",9.1e-05,"boy"
1905,"Linwood",9.1e-05,"boy"
1905,"Lou",9.1e-05,"boy"
1905,"Madison",9.1e-05,"boy"
1905,"Margaret",9.1e-05,"boy"
1905,"Oren",9.1e-05,"boy"
1905,"Oswald",9.1e-05,"boy"
1905,"Raphael",9.1e-05,"boy"
1905,"Reese",9.1e-05,"boy"
1905,"Smith",9.1e-05,"boy"
1905,"Verner",9.1e-05,"boy"
1905,"West",9.1e-05,"boy"
1905,"Zack",9.1e-05,"boy"
1905,"Albin",8.4e-05,"boy"
1905,"Alec",8.4e-05,"boy"
1905,"Aron",8.4e-05,"boy"
1905,"Arturo",8.4e-05,"boy"
1905,"Blaine",8.4e-05,"boy"
1905,"Carmen",8.4e-05,"boy"
1905,"Carson",8.4e-05,"boy"
1905,"Casimir",8.4e-05,"boy"
1905,"Clemens",8.4e-05,"boy"
1905,"Cloyd",8.4e-05,"boy"
1905,"Conley",8.4e-05,"boy"
1905,"Cruz",8.4e-05,"boy"
1905,"Dexter",8.4e-05,"boy"
1905,"Donovan",8.4e-05,"boy"
1905,"Duncan",8.4e-05,"boy"
1905,"Eino",8.4e-05,"boy"
1905,"Elgin",8.4e-05,"boy"
1905,"Elvis",8.4e-05,"boy"
1905,"Ford",8.4e-05,"boy"
1905,"Fritz",8.4e-05,"boy"
1905,"Garrett",8.4e-05,"boy"
1905,"Gaston",8.4e-05,"boy"
1905,"Graham",8.4e-05,"boy"
1905,"Hayward",8.4e-05,"boy"
1905,"Hector",8.4e-05,"boy"
1905,"Hezekiah",8.4e-05,"boy"
1905,"Jason",8.4e-05,"boy"
1905,"Jodie",8.4e-05,"boy"
1905,"Johny",8.4e-05,"boy"
1905,"Larkin",8.4e-05,"boy"
1905,"Mortimer",8.4e-05,"boy"
1905,"Norris",8.4e-05,"boy"
1905,"Pablo",8.4e-05,"boy"
1905,"Sampson",8.4e-05,"boy"
1905,"Saul",8.4e-05,"boy"
1905,"Sid",8.4e-05,"boy"
1905,"Titus",8.4e-05,"boy"
1905,"Toney",8.4e-05,"boy"
1905,"Vernie",8.4e-05,"boy"
1905,"Virgle",8.4e-05,"boy"
1905,"Watson",8.4e-05,"boy"
1905,"Williams",8.4e-05,"boy"
1905,"Adolfo",7.7e-05,"boy"
1905,"Agnes",7.7e-05,"boy"
1905,"Angus",7.7e-05,"boy"
1905,"Arch",7.7e-05,"boy"
1905,"Arden",7.7e-05,"boy"
1905,"Bobby",7.7e-05,"boy"
1905,"Bradford",7.7e-05,"boy"
1905,"Bryant",7.7e-05,"boy"
1905,"Burt",7.7e-05,"boy"
1905,"Chin",7.7e-05,"boy"
1905,"Dalton",7.7e-05,"boy"
1905,"Darrel",7.7e-05,"boy"
1905,"Darrell",7.7e-05,"boy"
1905,"Dillard",7.7e-05,"boy"
1905,"Domingo",7.7e-05,"boy"
1905,"Dorothy",7.7e-05,"boy"
1905,"Elie",7.7e-05,"boy"
1905,"Emmit",7.7e-05,"boy"
1905,"Ezekiel",7.7e-05,"boy"
1905,"Finley",7.7e-05,"boy"
1905,"Gale",7.7e-05,"boy"
1905,"Gaylord",7.7e-05,"boy"
1905,"Graydon",7.7e-05,"boy"
1905,"Hamilton",7.7e-05,"boy"
1905,"Henery",7.7e-05,"boy"
1905,"Hill",7.7e-05,"boy"
1905,"Ida",7.7e-05,"boy"
1905,"Ignatius",7.7e-05,"boy"
1905,"Isom",7.7e-05,"boy"
1905,"Jennie",7.7e-05,"boy"
1905,"Kelly",7.7e-05,"boy"
1905,"Lawyer",7.7e-05,"boy"
1905,"Leander",7.7e-05,"boy"
1905,"Len",7.7e-05,"boy"
1905,"Lennie",7.7e-05,"boy"
1905,"Lillian",7.7e-05,"boy"
1905,"Nora",7.7e-05,"boy"
1905,"Ocie",7.7e-05,"boy"
1905,"Okey",7.7e-05,"boy"
1905,"Reinhold",7.7e-05,"boy"
1905,"Rube",7.7e-05,"boy"
1905,"Santos",7.7e-05,"boy"
1905,"Thedore",7.7e-05,"boy"
1905,"Theron",7.7e-05,"boy"
1905,"Wyatt",7.7e-05,"boy"
1905,"Alberto",7e-05,"boy"
1905,"Alma",7e-05,"boy"
1905,"Alonza",7e-05,"boy"
1905,"Art",7e-05,"boy"
1905,"Artis",7e-05,"boy"
1905,"Ashley",7e-05,"boy"
1905,"Augusta",7e-05,"boy"
1905,"Bailey",7e-05,"boy"
1905,"Beatrice",7e-05,"boy"
1905,"Bertha",7e-05,"boy"
1905,"Brady",7e-05,"boy"
1905,"Brown",7e-05,"boy"
1905,"Bryan",7e-05,"boy"
1905,"Burrell",7e-05,"boy"
1905,"Eddy",7e-05,"boy"
1905,"Edison",7e-05,"boy"
1905,"Ella",7e-05,"boy"
1905,"Elliot",7e-05,"boy"
1905,"Esther",7e-05,"boy"
1905,"Evelyn",7e-05,"boy"
1905,"Felipe",7e-05,"boy"
1905,"Finis",7e-05,"boy"
1905,"Fredie",7e-05,"boy"
1905,"Furman",7e-05,"boy"
1905,"Gertrude",7e-05,"boy"
1905,"Gregorio",7e-05,"boy"
1905,"Guillermo",7e-05,"boy"
1905,"Hayden",7e-05,"boy"
1905,"Hilbert",7e-05,"boy"
1905,"Hughie",7e-05,"boy"
1905,"Irvine",7e-05,"boy"
1905,"Isidore",7e-05,"boy"
1905,"Judson",7e-05,"boy"
1905,"Kirk",7e-05,"boy"
1905,"Lambert",7e-05,"boy"
1905,"Lesley",7e-05,"boy"
1905,"Loy",7e-05,"boy"
1905,"Mae",7e-05,"boy"
1905,"Melville",7e-05,"boy"
1905,"Merlin",7e-05,"boy"
1905,"Murry",7e-05,"boy"
1905,"Newman",7e-05,"boy"
1905,"Orlando",7e-05,"boy"
1905,"Rollin",7e-05,"boy"
1905,"Sebastian",7e-05,"boy"
1905,"Sing",7e-05,"boy"
1905,"Thaddeus",7e-05,"boy"
1905,"Thelma",7e-05,"boy"
1905,"Vito",7e-05,"boy"
1905,"Waverly",7e-05,"boy"
1905,"Acie",6.3e-05,"boy"
1905,"Alcide",6.3e-05,"boy"
1905,"Alvis",6.3e-05,"boy"
1905,"Arvel",6.3e-05,"boy"
1905,"Author",6.3e-05,"boy"
1905,"Beecher",6.3e-05,"boy"
1905,"Benjiman",6.3e-05,"boy"
1905,"Beryl",6.3e-05,"boy"
1905,"Bessie",6.3e-05,"boy"
1905,"Boyce",6.3e-05,"boy"
1905,"Bradley",6.3e-05,"boy"
1905,"Caleb",6.3e-05,"boy"
1905,"Chesley",6.3e-05,"boy"
1905,"Claudie",6.3e-05,"boy"
1905,"Clell",6.3e-05,"boy"
1905,"Clovis",6.3e-05,"boy"
1905,"Cullen",6.3e-05,"boy"
1905,"Curt",6.3e-05,"boy"
1905,"Doc",6.3e-05,"boy"
1905,"Donnie",6.3e-05,"boy"
1905,"Durward",6.3e-05,"boy"
1905,"Einar",6.3e-05,"boy"
1905,"Elder",6.3e-05,"boy"
1905,"Eliot",6.3e-05,"boy"
1905,"Enos",6.3e-05,"boy"
1905,"Essie",6.3e-05,"boy"
1905,"Ezell",6.3e-05,"boy"
1905,"Farris",6.3e-05,"boy"
1905,"Gerhard",6.3e-05,"boy"
1905,"Giles",6.3e-05,"boy"
1905,"Griffin",6.3e-05,"boy"
1905,"Gustaf",6.3e-05,"boy"
1905,"Hamp",6.3e-05,"boy"
1905,"Haskell",6.3e-05,"boy"
1905,"Heber",6.3e-05,"boy"
1905,"Hillard",6.3e-05,"boy"
1905,"Hoke",6.3e-05,"boy"
1905,"Huston",6.3e-05,"boy"
1905,"Ivy",6.3e-05,"boy"
1905,"Jamie",6.3e-05,"boy"
1905,"Jarvis",6.3e-05,"boy"
1905,"Jones",6.3e-05,"boy"
1905,"Jordan",6.3e-05,"boy"
1905,"Julio",6.3e-05,"boy"
1905,"Kyle",6.3e-05,"boy"
1905,"Lem",6.3e-05,"boy"
1905,"Levy",6.3e-05,"boy"
1905,"Lindsay",6.3e-05,"boy"
1905,"Lon",6.3e-05,"boy"
1905,"Lorin",6.3e-05,"boy"
1905,"Loyal",6.3e-05,"boy"
1905,"Luster",6.3e-05,"boy"
1905,"Marcel",6.3e-05,"boy"
1905,"Marie",6.3e-05,"boy"
1905,"Marlin",6.3e-05,"boy"
1905,"Melton",6.3e-05,"boy"
1905,"Meredith",6.3e-05,"boy"
1905,"Milburn",6.3e-05,"boy"
1905,"Miller",6.3e-05,"boy"
1905,"Minor",6.3e-05,"boy"
1905,"Murl",6.3e-05,"boy"
1905,"Myles",6.3e-05,"boy"
1905,"Oakley",6.3e-05,"boy"
1905,"Ole",6.3e-05,"boy"
1905,"Orie",6.3e-05,"boy"
1905,"Osborne",6.3e-05,"boy"
1905,"Ossie",6.3e-05,"boy"
1905,"Pauline",6.3e-05,"boy"
1905,"Pink",6.3e-05,"boy"
1905,"Richmond",6.3e-05,"boy"
1905,"Rogers",6.3e-05,"boy"
1905,"Romeo",6.3e-05,"boy"
1905,"Romie",6.3e-05,"boy"
1905,"Rosco",6.3e-05,"boy"
1905,"Rutherford",6.3e-05,"boy"
1905,"Sanders",6.3e-05,"boy"
1905,"Son",6.3e-05,"boy"
1905,"Thurston",6.3e-05,"boy"
1905,"Tomie",6.3e-05,"boy"
1905,"Tyree",6.3e-05,"boy"
1905,"Unknown",6.3e-05,"boy"
1905,"Woodie",6.3e-05,"boy"
1905,"Zeno",6.3e-05,"boy"
1905,"Agustin",5.6e-05,"boy"
1905,"Alf",5.6e-05,"boy"
1905,"Alfonzo",5.6e-05,"boy"
1905,"Algie",5.6e-05,"boy"
1905,"Alois",5.6e-05,"boy"
1905,"Antone",5.6e-05,"boy"
1905,"Arley",5.6e-05,"boy"
1905,"Arne",5.6e-05,"boy"
1905,"Arvil",5.6e-05,"boy"
1905,"Audley",5.6e-05,"boy"
1905,"Augustin",5.6e-05,"boy"
1905,"Axel",5.6e-05,"boy"
1905,"Barton",5.6e-05,"boy"
1905,"Baxter",5.6e-05,"boy"
1905,"Bell",5.6e-05,"boy"
1905,"Bertrand",5.6e-05,"boy"
1905,"Brooks",5.6e-05,"boy"
1905,"Buddy",5.6e-05,"boy"
1905,"Cal",5.6e-05,"boy"
1905,"Carlo",5.6e-05,"boy"
1905,"Casimer",5.6e-05,"boy"
1905,"Clara",5.6e-05,"boy"
1905,"Curley",5.6e-05,"boy"
1905,"Denis",5.6e-05,"boy"
1905,"Earlie",5.6e-05,"boy"
1905,"Ellison",5.6e-05,"boy"
1905,"Elwin",5.6e-05,"boy"
1905,"Emilio",5.6e-05,"boy"
1905,"Ernesto",5.6e-05,"boy"
1905,"Ernst",5.6e-05,"boy"
1905,"Everet",5.6e-05,"boy"
1905,"Ewell",5.6e-05,"boy"
1905,"Federico",5.6e-05,"boy"
1905,"Florian",5.6e-05,"boy"
1905,"Franklyn",5.6e-05,"boy"
1905,"Gabe",5.6e-05,"boy"
1905,"Gail",5.6e-05,"boy"
1905,"Gardner",5.6e-05,"boy"
1905,"Gussie",5.6e-05,"boy"
1905,"Hallie",5.6e-05,"boy"
1905,"Hansel",5.6e-05,"boy"
1905,"Hardy",5.6e-05,"boy"
1905,"Hattie",5.6e-05,"boy"
1905,"Huey",5.6e-05,"boy"
1905,"Hurley",5.6e-05,"boy"
1905,"Issac",5.6e-05,"boy"
1905,"Jiles",5.6e-05,"boy"
1905,"Kelley",5.6e-05,"boy"
1905,"Kirby",5.6e-05,"boy"
1905,"Lafayette",5.6e-05,"boy"
1905,"Laura",5.6e-05,"boy"
1905,"Laurance",5.6e-05,"boy"
1905,"Leamon",5.6e-05,"boy"
1905,"Leeroy",5.6e-05,"boy"
1905,"Leonardo",5.6e-05,"boy"
1905,"Leopold",5.6e-05,"boy"
1905,"Lois",5.6e-05,"boy"
1905,"Mahlon",5.6e-05,"boy"
1905,"Mat",5.6e-05,"boy"
1905,"Mathias",5.6e-05,"boy"
1905,"Mattie",5.6e-05,"boy"
1905,"Nile",5.6e-05,"boy"
1905,"Ola",5.6e-05,"boy"
1905,"Olaf",5.6e-05,"boy"
1905,"Orlo",5.6e-05,"boy"
1905,"Orrin",5.6e-05,"boy"
1905,"Osie",5.6e-05,"boy"
1905,"Prentice",5.6e-05,"boy"
1905,"Quentin",5.6e-05,"boy"
1905,"Ransom",5.6e-05,"boy"
1905,"Raoul",5.6e-05,"boy"
1905,"Sonny",5.6e-05,"boy"
1905,"Toby",5.6e-05,"boy"
1905,"Verlin",5.6e-05,"boy"
1905,"Vicente",5.6e-05,"boy"
1905,"Waymon",5.6e-05,"boy"
1905,"Wellington",5.6e-05,"boy"
1905,"Welton",5.6e-05,"boy"
1905,"Winthrop",5.6e-05,"boy"
1905,"Wong",5.6e-05,"boy"
1905,"Worth",5.6e-05,"boy"
1905,"Zeb",5.6e-05,"boy"
1906,"John",0.057359,"boy"
1906,"William",0.045573,"boy"
1906,"James",0.041013,"boy"
1906,"George",0.029158,"boy"
1906,"Robert",0.025244,"boy"
1906,"Charles",0.025042,"boy"
1906,"Joseph",0.024473,"boy"
1906,"Frank",0.01942,"boy"
1906,"Edward",0.016637,"boy"
1906,"Thomas",0.015117,"boy"
1906,"Henry",0.014652,"boy"
1906,"Walter",0.013423,"boy"
1906,"Willie",0.012195,"boy"
1906,"Harry",0.01132,"boy"
1906,"Arthur",0.010314,"boy"
1906,"Albert",0.010196,"boy"
1906,"Harold",0.009231,"boy"
1906,"Clarence",0.009155,"boy"
1906,"Paul",0.009085,"boy"
1906,"Fred",0.00828,"boy"
1906,"Raymond",0.007864,"boy"
1906,"Louis",0.007649,"boy"
1906,"Richard",0.007524,"boy"
1906,"Roy",0.007107,"boy"
1906,"Joe",0.00708,"boy"
1906,"Ralph",0.00683,"boy"
1906,"Carl",0.006601,"boy"
1906,"Ernest",0.006545,"boy"
1906,"Earl",0.00633,"boy"
1906,"Jack",0.006108,"boy"
1906,"David",0.006094,"boy"
1906,"Howard",0.00558,"boy"
1906,"Samuel",0.005435,"boy"
1906,"Charlie",0.005164,"boy"
1906,"Francis",0.005115,"boy"
1906,"Lawrence",0.004983,"boy"
1906,"Herbert",0.004782,"boy"
1906,"Theodore",0.004775,"boy"
1906,"Eugene",0.004421,"boy"
1906,"Alfred",0.00438,"boy"
1906,"Andrew",0.004241,"boy"
1906,"Elmer",0.004151,"boy"
1906,"Sam",0.003831,"boy"
1906,"Anthony",0.003755,"boy"
1906,"Kenneth",0.003706,"boy"
1906,"Michael",0.003686,"boy"
1906,"Leo",0.003526,"boy"
1906,"Daniel",0.003512,"boy"
1906,"Herman",0.003484,"boy"
1906,"Leonard",0.003415,"boy"
1906,"Donald",0.003373,"boy"
1906,"Lester",0.003345,"boy"
1906,"Russell",0.003186,"boy"
1906,"Floyd",0.003179,"boy"
1906,"Clyde",0.003172,"boy"
1906,"Stanley",0.003158,"boy"
1906,"Jesse",0.003026,"boy"
1906,"Lee",0.003026,"boy"
1906,"Peter",0.002971,"boy"
1906,"Ray",0.002922,"boy"
1906,"Chester",0.002915,"boy"
