memphix pererure'ymi orémoîepotabẽe'yma,[MAIN_VERB]memphix[SUBJECT:3p:DIRECT] pe[OBJECT:2pp]r[PLURIFORM_PREFIX:R]erur[ROOT]e'ym[NEGATION_SUFFIX]i[CIRCUMSTANTIAL_SUFFIX:CONSONANT_ENDING][MAIN_VERB] [SUB_VERB]oré[OBJECT:1ppe]moîepotabẽ[ROOT]e'ym[NEGATION_SUFFIX]a[GERUND_SUFFIX:CLASS_1][SUB_VERB],"The wind carries you away from us, never to meet"
oré îemombe'uaíbe'ymi tapesapekó umẽ jakobe,[MAIN_VERB]oré[SUBJECT:1ppe] îe[OBJECT:REFLEXIVE]mombe'uaíb[ROOT]e'ym[NEGATION_SUFFIX]i[CIRCUMSTANTIAL_SUFFIX:CONSONANT_ENDING][MAIN_VERB] [SUB_VERB]ta[PERMISSIVE_PREFIX:CONSONANT]pe[SUBJECT_PREFIX:2pp]s[PLURIFORM_PREFIX:S]apekó[ROOT] umẽ[NEGATION_PARTICLE:UME] jakobe[OBJECT:DIRECT][SUB_VERB],We don't badmouth ourselves so you won't visit Jacobe
oré îemombe'uaíbe'ymi tapesapekó umẽ jakobe,[MAIN_VERB]oré[SUBJECT:1ppe] îe[OBJECT:REFLEXIVE]mombe'uaíb[ROOT]e'ym[NEGATION_SUFFIX]i[CIRCUMSTANTIAL_SUFFIX:CONSONANT_ENDING][MAIN_VERB] [SUB_VERB]ta[PERMISSIVE_PREFIX:CONSONANT]pe[SUBJECT_PREFIX:2pp]s[PLURIFORM_PREFIX:S]apekó[ROOT] umẽ[NEGATION_PARTICLE:UME] jakobe[OBJECT:DIRECT][SUB_VERB],We're not speaking ill of ourselves to keep you from visiting Jacobe
oré îemombe'uaíbe'ymi tapesapekó umẽ jakobe,[MAIN_VERB]oré[SUBJECT:1ppe] îe[OBJECT:REFLEXIVE]mombe'uaíb[ROOT]e'ym[NEGATION_SUFFIX]i[CIRCUMSTANTIAL_SUFFIX:CONSONANT_ENDING][MAIN_VERB] [SUB_VERB]ta[PERMISSIVE_PREFIX:CONSONANT]pe[SUBJECT_PREFIX:2pp]s[PLURIFORM_PREFIX:S]apekó[ROOT] umẽ[NEGATION_PARTICLE:UME] jakobe[OBJECT:DIRECT][SUB_VERB],We avoid slandering ourselves to prevent you from seeing Jacobe
oré îemombe'uaíbe'ymi tapesapekó umẽ jakobe,[MAIN_VERB]oré[SUBJECT:1ppe] îe[OBJECT:REFLEXIVE]mombe'uaíb[ROOT]e'ym[NEGATION_SUFFIX]i[CIRCUMSTANTIAL_SUFFIX:CONSONANT_ENDING][MAIN_VERB] [SUB_VERB]ta[PERMISSIVE_PREFIX:CONSONANT]pe[SUBJECT_PREFIX:2pp]s[PLURIFORM_PREFIX:S]apekó[ROOT] umẽ[NEGATION_PARTICLE:UME] jakobe[OBJECT:DIRECT][SUB_VERB],We don't talk badly about ourselves so that you won't go to Jacobe's place
oré îemombe'uaíbe'ymi tapesapekó umẽ jakobe,[MAIN_VERB]oré[SUBJECT:1ppe] îe[OBJECT:REFLEXIVE]mombe'uaíb[ROOT]e'ym[NEGATION_SUFFIX]i[CIRCUMSTANTIAL_SUFFIX:CONSONANT_ENDING][MAIN_VERB] [SUB_VERB]ta[PERMISSIVE_PREFIX:CONSONANT]pe[SUBJECT_PREFIX:2pp]s[PLURIFORM_PREFIX:S]apekó[ROOT] umẽ[NEGATION_PARTICLE:UME] jakobe[OBJECT:DIRECT][SUB_VERB],We refrain from self-criticism so you won't frequent Jacobe's house
endé a'e eîmomoxy îandémoúpa,[MAIN_VERB]endé[SUBJECT:2ps] a'e[OBJECT:3p] e[IMPERATIVE_PREFIX:2ps]î[OBJECT_MARKER:3p:DEFAULT]momoxy[ROOT][MAIN_VERB] [SUB_VERB]îandé[OBJECT:1ppi]moú[ROOT]pa[GERUND_SUFFIX:CLASS_1:B][SUB_VERB],You make us all lie down and suffer
endé a'e eîmomoxy îandémoúpa,[MAIN_VERB]endé[SUBJECT:2ps] a'e[OBJECT:3p] e[IMPERATIVE_PREFIX:2ps]î[OBJECT_MARKER:3p:DEFAULT]momoxy[ROOT][MAIN_VERB] [SUB_VERB]îandé[OBJECT:1ppi]moú[ROOT]pa[GERUND_SUFFIX:CLASS_1:B][SUB_VERB],You torment us while we're lying down
endé a'e eîmomoxy îandémoúpa,[MAIN_VERB]endé[SUBJECT:2ps] a'e[OBJECT:3p] e[IMPERATIVE_PREFIX:2ps]î[OBJECT_MARKER:3p:DEFAULT]momoxy[ROOT][MAIN_VERB] [SUB_VERB]îandé[OBJECT:1ppi]moú[ROOT]pa[GERUND_SUFFIX:CLASS_1:B][SUB_VERB],Make us suffer as we rest
endé a'e eîmomoxy îandémoúpa,[MAIN_VERB]endé[SUBJECT:2ps] a'e[OBJECT:3p] e[IMPERATIVE_PREFIX:2ps]î[OBJECT_MARKER:3p:DEFAULT]momoxy[ROOT][MAIN_VERB] [SUB_VERB]îandé[OBJECT:1ppi]moú[ROOT]pa[GERUND_SUFFIX:CLASS_1:B][SUB_VERB],You bring us pain while we're in repose
endé a'e eîmomoxy îandémoúpa,[MAIN_VERB]endé[SUBJECT:2ps] a'e[OBJECT:3p] e[IMPERATIVE_PREFIX:2ps]î[OBJECT_MARKER:3p:DEFAULT]momoxy[ROOT][MAIN_VERB] [SUB_VERB]îandé[OBJECT:1ppi]moú[ROOT]pa[GERUND_SUFFIX:CLASS_1:B][SUB_VERB],You harm us as we lay here
ixé a'e n'aîkambyki ndereébo,[MAIN_VERB]ixé[SUBJECT:1ps] a'e[OBJECT:3p] n'[NEGATION_PREFIX]a[SUBJECT_PREFIX:1ps]î[OBJECT_MARKER:3p:DEFAULT]kambyk[ROOT]i[NEGATION_SUFFIX:CONSONANT_ENDING][MAIN_VERB] [SUB_VERB]nde[OBJECT:2ps]r[PLURIFORM_PREFIX:R]eé[ROOT]bo[GERUND_SUFFIX:CLASS_1:ORAL_VOWEL][SUB_VERB],I don't squeeze it while grating it for you
ixé a'e n'aîkambyki ndereébo,[MAIN_VERB]ixé[SUBJECT:1ps] a'e[OBJECT:3p] n'[NEGATION_PREFIX]a[SUBJECT_PREFIX:1ps]î[OBJECT_MARKER:3p:DEFAULT]kambyk[ROOT]i[NEGATION_SUFFIX:CONSONANT_ENDING][MAIN_VERB] [SUB_VERB]nde[OBJECT:2ps]r[PLURIFORM_PREFIX:R]eé[ROOT]bo[GERUND_SUFFIX:CLASS_1:ORAL_VOWEL][SUB_VERB],I'm not grinding it up for you
ixé a'e n'aîkambyki ndereébo,[MAIN_VERB]ixé[SUBJECT:1ps] a'e[OBJECT:3p] n'[NEGATION_PREFIX]a[SUBJECT_PREFIX:1ps]î[OBJECT_MARKER:3p:DEFAULT]kambyk[ROOT]i[NEGATION_SUFFIX:CONSONANT_ENDING][MAIN_VERB] [SUB_VERB]nde[OBJECT:2ps]r[PLURIFORM_PREFIX:R]eé[ROOT]bo[GERUND_SUFFIX:CLASS_1:ORAL_VOWEL][SUB_VERB],I won't mash this for you while grating
ixé a'e n'aîkambyki ndereébo,[MAIN_VERB]ixé[SUBJECT:1ps] a'e[OBJECT:3p] n'[NEGATION_PREFIX]a[SUBJECT_PREFIX:1ps]î[OBJECT_MARKER:3p:DEFAULT]kambyk[ROOT]i[NEGATION_SUFFIX:CONSONANT_ENDING][MAIN_VERB] [SUB_VERB]nde[OBJECT:2ps]r[PLURIFORM_PREFIX:R]eé[ROOT]bo[GERUND_SUFFIX:CLASS_1:ORAL_VOWEL][SUB_VERB],I refuse to press it while I grate it for you
ixé a'e n'aîkambyki ndereébo,[MAIN_VERB]ixé[SUBJECT:1ps] a'e[OBJECT:3p] n'[NEGATION_PREFIX]a[SUBJECT_PREFIX:1ps]î[OBJECT_MARKER:3p:DEFAULT]kambyk[ROOT]i[NEGATION_SUFFIX:CONSONANT_ENDING][MAIN_VERB] [SUB_VERB]nde[OBJECT:2ps]r[PLURIFORM_PREFIX:R]eé[ROOT]bo[GERUND_SUFFIX:CLASS_1:ORAL_VOWEL][SUB_VERB],I'm not crushing it as I prepare it for you
a'e tereîmoîereb ingamongy'abo,[MAIN_VERB]a'e[OBJECT:3p] t[PERMISSIVE_PREFIX:VOWEL]ere[SUBJECT_PREFIX:2ps]î[OBJECT_MARKER:3p:DEFAULT]moîereb[ROOT][MAIN_VERB] [SUB_VERB]inga[OBJECT:DIRECT]mongy'a[ROOT]bo[GERUND_SUFFIX:CLASS_1:ORAL_VOWEL][SUB_VERB],I hope you turn it while making it dirty
a'e tereîmoîereb ingamongy'abo,[MAIN_VERB]a'e[OBJECT:3p] t[PERMISSIVE_PREFIX:VOWEL]ere[SUBJECT_PREFIX:2ps]î[OBJECT_MARKER:3p:DEFAULT]moîereb[ROOT][MAIN_VERB] [SUB_VERB]inga[OBJECT:DIRECT]mongy'a[ROOT]bo[GERUND_SUFFIX:CLASS_1:ORAL_VOWEL][SUB_VERB],May you rotate it as you soil it
a'e tereîmoîereb ingamongy'abo,[MAIN_VERB]a'e[OBJECT:3p] t[PERMISSIVE_PREFIX:VOWEL]ere[SUBJECT_PREFIX:2ps]î[OBJECT_MARKER:3p:DEFAULT]moîereb[ROOT][MAIN_VERB] [SUB_VERB]inga[OBJECT:DIRECT]mongy'a[ROOT]bo[GERUND_SUFFIX:CLASS_1:ORAL_VOWEL][SUB_VERB],Please turn it over while getting it dirty
a'e tereîmoîereb ingamongy'abo,[MAIN_VERB]a'e[OBJECT:3p] t[PERMISSIVE_PREFIX:VOWEL]ere[SUBJECT_PREFIX:2ps]î[OBJECT_MARKER:3p:DEFAULT]moîereb[ROOT][MAIN_VERB] [SUB_VERB]inga[OBJECT:DIRECT]mongy'a[ROOT]bo[GERUND_SUFFIX:CLASS_1:ORAL_VOWEL][SUB_VERB],I wish you would spin it and get it messy
a'e tereîmoîereb ingamongy'abo,[MAIN_VERB]a'e[OBJECT:3p] t[PERMISSIVE_PREFIX:VOWEL]ere[SUBJECT_PREFIX:2ps]î[OBJECT_MARKER:3p:DEFAULT]moîereb[ROOT][MAIN_VERB] [SUB_VERB]inga[OBJECT:DIRECT]mongy'a[ROOT]bo[GERUND_SUFFIX:CLASS_1:ORAL_VOWEL][SUB_VERB],Hopefully you'll rotate it while making a mess of it
endé tereîmombe'uabaíb winifred a'e toîeatyb umẽ,[MAIN_VERB]endé[SUBJECT:2ps] t[PERMISSIVE_PREFIX:VOWEL]ere[SUBJECT_PREFIX:2ps]î[OBJECT_MARKER:3p:DEFAULT]mombe'uabaíb[ROOT] winifred[OBJECT:DIRECT][MAIN_VERB] [SUB_VERB]a'e[SUBJECT:3p] t[PERMISSIVE_PREFIX:VOWEL]o[SUBJECT_PREFIX:3p]îe[OBJECT:REFLEXIVE]atyb[ROOT] umẽ[NEGATION_PARTICLE:UME][SUB_VERB],Don't confuse Winifred so she won't bury herself
endé tereîmombe'uabaíb winifred a'e toîeatyb umẽ,[MAIN_VERB]endé[SUBJECT:2ps] t[PERMISSIVE_PREFIX:VOWEL]ere[SUBJECT_PREFIX:2ps]î[OBJECT_MARKER:3p:DEFAULT]mombe'uabaíb[ROOT] winifred[OBJECT:DIRECT][MAIN_VERB] [SUB_VERB]a'e[SUBJECT:3p] t[PERMISSIVE_PREFIX:VOWEL]o[SUBJECT_PREFIX:3p]îe[OBJECT:REFLEXIVE]atyb[ROOT] umẽ[NEGATION_PARTICLE:UME][SUB_VERB],I hope you won't mix up Winifred's story and make her want to disappear
endé tereîmombe'uabaíb winifred a'e toîeatyb umẽ,[MAIN_VERB]endé[SUBJECT:2ps] t[PERMISSIVE_PREFIX:VOWEL]ere[SUBJECT_PREFIX:2ps]î[OBJECT_MARKER:3p:DEFAULT]mombe'uabaíb[ROOT] winifred[OBJECT:DIRECT][MAIN_VERB] [SUB_VERB]a'e[SUBJECT:3p] t[PERMISSIVE_PREFIX:VOWEL]o[SUBJECT_PREFIX:3p]îe[OBJECT:REFLEXIVE]atyb[ROOT] umẽ[NEGATION_PARTICLE:UME][SUB_VERB],Please don't mislead Winifred into self-destruction
endé tereîmombe'uabaíb winifred a'e toîeatyb umẽ,[MAIN_VERB]endé[SUBJECT:2ps] t[PERMISSIVE_PREFIX:VOWEL]ere[SUBJECT_PREFIX:2ps]î[OBJECT_MARKER:3p:DEFAULT]mombe'uabaíb[ROOT] winifred[OBJECT:DIRECT][MAIN_VERB] [SUB_VERB]a'e[SUBJECT:3p] t[PERMISSIVE_PREFIX:VOWEL]o[SUBJECT_PREFIX:3p]îe[OBJECT:REFLEXIVE]atyb[ROOT] umẽ[NEGATION_PARTICLE:UME][SUB_VERB],Don't tell Winifred confusing stories that might drive her to harm herself
endé tereîmombe'uabaíb winifred a'e toîeatyb umẽ,[MAIN_VERB]endé[SUBJECT:2ps] t[PERMISSIVE_PREFIX:VOWEL]ere[SUBJECT_PREFIX:2ps]î[OBJECT_MARKER:3p:DEFAULT]mombe'uabaíb[ROOT] winifred[OBJECT:DIRECT][MAIN_VERB] [SUB_VERB]a'e[SUBJECT:3p] t[PERMISSIVE_PREFIX:VOWEL]o[SUBJECT_PREFIX:3p]îe[OBJECT:REFLEXIVE]atyb[ROOT] umẽ[NEGATION_PARTICLE:UME][SUB_VERB],You shouldn't confuse Winifred lest she end up burying herself
yusuf imoboki ndemoesakûae'yma,[MAIN_VERB]yusuf[SUBJECT:3p:DIRECT] i[OBJECT:3p]mobok[ROOT]i[CIRCUMSTANTIAL_SUFFIX:CONSONANT_ENDING][MAIN_VERB] [SUB_VERB]nde[OBJECT:2ps]moesakûa[ROOT]e'ym[NEGATION_SUFFIX]a[GERUND_SUFFIX:CLASS_1][SUB_VERB],Yusuf burst it without piling it up for you
yusuf imoboki ndemoesakûae'yma,[MAIN_VERB]yusuf[SUBJECT:3p:DIRECT] i[OBJECT:3p]mobok[ROOT]i[CIRCUMSTANTIAL_SUFFIX:CONSONANT_ENDING][MAIN_VERB] [SUB_VERB]nde[OBJECT:2ps]moesakûa[ROOT]e'ym[NEGATION_SUFFIX]a[GERUND_SUFFIX:CLASS_1][SUB_VERB],Yusuf cracked it while not stacking it for you
yusuf imoboki ndemoesakûae'yma,[MAIN_VERB]yusuf[SUBJECT:3p:DIRECT] i[OBJECT:3p]mobok[ROOT]i[CIRCUMSTANTIAL_SUFFIX:CONSONANT_ENDING][MAIN_VERB] [SUB_VERB]nde[OBJECT:2ps]moesakûa[ROOT]e'ym[NEGATION_SUFFIX]a[GERUND_SUFFIX:CLASS_1][SUB_VERB],Yusuf split it without making a pile for you
yusuf imoboki ndemoesakûae'yma,[MAIN_VERB]yusuf[SUBJECT:3p:DIRECT] i[OBJECT:3p]mobok[ROOT]i[CIRCUMSTANTIAL_SUFFIX:CONSONANT_ENDING][MAIN_VERB] [SUB_VERB]nde[OBJECT:2ps]moesakûa[ROOT]e'ym[NEGATION_SUFFIX]a[GERUND_SUFFIX:CLASS_1][SUB_VERB],Yusuf broke it apart without arranging it for you
yusuf imoboki ndemoesakûae'yma,[MAIN_VERB]yusuf[SUBJECT:3p:DIRECT] i[OBJECT:3p]mobok[ROOT]i[CIRCUMSTANTIAL_SUFFIX:CONSONANT_ENDING][MAIN_VERB] [SUB_VERB]nde[OBJECT:2ps]moesakûa[ROOT]e'ym[NEGATION_SUFFIX]a[GERUND_SUFFIX:CLASS_1][SUB_VERB],Yusuf shattered it without stacking it up for you
oré imomburu'aû tîandéma'e'ĩ umẽ xander,[MAIN_VERB]oré[SUBJECT:1ppe] i[OBJECT:3p]momburu'a[ROOT]û[CIRCUMSTANTIAL_SUFFIX:VOWEL_ENDING][MAIN_VERB] [SUB_VERB]t[PERMISSIVE_PREFIX:VOWEL]îandé[OBJECT:1ppi]ma'e'ĩ[ROOT] umẽ[NEGATION_PARTICLE:UME] xander[SUBJECT:3p:DIRECT][SUB_VERB],We got her pregnant so Xander wouldn't distribute it to us
oré imomburu'aû tîandéma'e'ĩ umẽ xander,[MAIN_VERB]oré[SUBJECT:1ppe] i[OBJECT:3p]momburu'a[ROOT]û[CIRCUMSTANTIAL_SUFFIX:VOWEL_ENDING][MAIN_VERB] [SUB_VERB]t[PERMISSIVE_PREFIX:VOWEL]îandé[OBJECT:1ppi]ma'e'ĩ[ROOT] umẽ[NEGATION_PARTICLE:UME] xander[SUBJECT:3p:DIRECT][SUB_VERB],We impregnated her to prevent Xander from sharing it with everyone
oré imomburu'aû tîandéma'e'ĩ umẽ xander,[MAIN_VERB]oré[SUBJECT:1ppe] i[OBJECT:3p]momburu'a[ROOT]û[CIRCUMSTANTIAL_SUFFIX:VOWEL_ENDING][MAIN_VERB] [SUB_VERB]t[PERMISSIVE_PREFIX:VOWEL]îandé[OBJECT:1ppi]ma'e'ĩ[ROOT] umẽ[NEGATION_PARTICLE:UME] xander[SUBJECT:3p:DIRECT][SUB_VERB],She was knocked up to stop Xander from giving it out
oré imomburu'aû tîandéma'e'ĩ umẽ xander,[MAIN_VERB]oré[SUBJECT:1ppe] i[OBJECT:3p]momburu'a[ROOT]û[CIRCUMSTANTIAL_SUFFIX:VOWEL_ENDING][MAIN_VERB] [SUB_VERB]t[PERMISSIVE_PREFIX:VOWEL]îandé[OBJECT:1ppi]ma'e'ĩ[ROOT] umẽ[NEGATION_PARTICLE:UME] xander[SUBJECT:3p:DIRECT][SUB_VERB],We made her pregnant so Xander couldn't sell it to us all
oré imomburu'aû tîandéma'e'ĩ umẽ xander,[MAIN_VERB]oré[SUBJECT:1ppe] i[OBJECT:3p]momburu'a[ROOT]û[CIRCUMSTANTIAL_SUFFIX:VOWEL_ENDING][MAIN_VERB] [SUB_VERB]t[PERMISSIVE_PREFIX:VOWEL]îandé[OBJECT:1ppi]ma'e'ĩ[ROOT] umẽ[NEGATION_PARTICLE:UME] xander[SUBJECT:3p:DIRECT][SUB_VERB],We got her with child to keep Xander from distributing it among us
peẽ tapeîemopyring peẽ peîomongakuab,[SUB_VERB]peẽ[SUBJECT:2pp] ta[PERMISSIVE_PREFIX:CONSONANT]pe[SUBJECT_PREFIX:2pp]îe[OBJECT:REFLEXIVE]mopyring[ROOT][SUB_VERB] [MAIN_VERB]peẽ[SUBJECT:2pp] pe[IMPERATIVE_PREFIX:2pp]îo[OBJECT:MUTUAL]mongakuab[ROOT][MAIN_VERB],Learn from each other to arouse yourselves
peẽ tapeîemopyring peẽ peîomongakuab,[SUB_VERB]peẽ[SUBJECT:2pp] ta[PERMISSIVE_PREFIX:CONSONANT]pe[SUBJECT_PREFIX:2pp]îe[OBJECT:REFLEXIVE]mopyring[ROOT][SUB_VERB] [MAIN_VERB]peẽ[SUBJECT:2pp] pe[IMPERATIVE_PREFIX:2pp]îo[OBJECT:MUTUAL]mongakuab[ROOT][MAIN_VERB],Teach one another how to get excited
peẽ tapeîemopyring peẽ peîomongakuab,[SUB_VERB]peẽ[SUBJECT:2pp] ta[PERMISSIVE_PREFIX:CONSONANT]pe[SUBJECT_PREFIX:2pp]îe[OBJECT:REFLEXIVE]mopyring[ROOT][SUB_VERB] [MAIN_VERB]peẽ[SUBJECT:2pp] pe[IMPERATIVE_PREFIX:2pp]îo[OBJECT:MUTUAL]mongakuab[ROOT][MAIN_VERB],Share knowledge with each other to stimulate yourselves
peẽ tapeîemopyring peẽ peîomongakuab,[SUB_VERB]peẽ[SUBJECT:2pp] ta[PERMISSIVE_PREFIX:CONSONANT]pe[SUBJECT_PREFIX:2pp]îe[OBJECT:REFLEXIVE]mopyring[ROOT][SUB_VERB] [MAIN_VERB]peẽ[SUBJECT:2pp] pe[IMPERATIVE_PREFIX:2pp]îo[OBJECT:MUTUAL]mongakuab[ROOT][MAIN_VERB],Exchange information to get each other aroused
peẽ tapeîemopyring peẽ peîomongakuab,[SUB_VERB]peẽ[SUBJECT:2pp] ta[PERMISSIVE_PREFIX:CONSONANT]pe[SUBJECT_PREFIX:2pp]îe[OBJECT:REFLEXIVE]mopyring[ROOT][SUB_VERB] [MAIN_VERB]peẽ[SUBJECT:2pp] pe[IMPERATIVE_PREFIX:2pp]îo[OBJECT:MUTUAL]mongakuab[ROOT][MAIN_VERB],Inform one another so you can excite yourselves
xemondesee'yma a'e toréapûar,[SUB_VERB]xe[OBJECT:1ps]mondese[ROOT]e'ym[NEGATION_SUFFIX]a[GERUND_SUFFIX:CLASS_1][SUB_VERB] [MAIN_VERB]a'e[SUBJECT:3p] t[PERMISSIVE_PREFIX:VOWEL]oré[OBJECT:1ppe]apûar[ROOT][MAIN_VERB],I hope they don't entangle me while wrapping us up
xemondesee'yma a'e toréapûar,[SUB_VERB]xe[OBJECT:1ps]mondese[ROOT]e'ym[NEGATION_SUFFIX]a[GERUND_SUFFIX:CLASS_1][SUB_VERB] [MAIN_VERB]a'e[SUBJECT:3p] t[PERMISSIVE_PREFIX:VOWEL]oré[OBJECT:1ppe]apûar[ROOT][MAIN_VERB],May they wrap us up without ensnaring me
xemondesee'yma a'e toréapûar,[SUB_VERB]xe[OBJECT:1ps]mondese[ROOT]e'ym[NEGATION_SUFFIX]a[GERUND_SUFFIX:CLASS_1][SUB_VERB] [MAIN_VERB]a'e[SUBJECT:3p] t[PERMISSIVE_PREFIX:VOWEL]oré[OBJECT:1ppe]apûar[ROOT][MAIN_VERB],Let them bundle us together without trapping me in the process
xemondesee'yma a'e toréapûar,[SUB_VERB]xe[OBJECT:1ps]mondese[ROOT]e'ym[NEGATION_SUFFIX]a[GERUND_SUFFIX:CLASS_1][SUB_VERB] [MAIN_VERB]a'e[SUBJECT:3p] t[PERMISSIVE_PREFIX:VOWEL]oré[OBJECT:1ppe]apûar[ROOT][MAIN_VERB],I wish they would package us up without getting me tangled
xemondesee'yma a'e toréapûar,[SUB_VERB]xe[OBJECT:1ps]mondese[ROOT]e'ym[NEGATION_SUFFIX]a[GERUND_SUFFIX:CLASS_1][SUB_VERB] [MAIN_VERB]a'e[SUBJECT:3p] t[PERMISSIVE_PREFIX:VOWEL]oré[OBJECT:1ppe]apûar[ROOT][MAIN_VERB],May they wrap us all together while keeping me free from entanglement
oré toroîemopor umẽ xe'abiúe'yma,[MAIN_VERB]oré[SUBJECT:1ppe] t[PERMISSIVE_PREFIX:VOWEL]oro[SUBJECT_PREFIX:1ppe]îe[OBJECT:REFLEXIVE]mopor[ROOT] umẽ[NEGATION_PARTICLE:UME][MAIN_VERB] [SUB_VERB]xe[OBJECT:1ps]'abiú[ROOT]e'ym[NEGATION_SUFFIX]a[GERUND_SUFFIX:CLASS_1][SUB_VERB],I hope we don't groom each other while you're not delousing me
oré toroîemopor umẽ xe'abiúe'yma,[MAIN_VERB]oré[SUBJECT:1ppe] t[PERMISSIVE_PREFIX:VOWEL]oro[SUBJECT_PREFIX:1ppe]îe[OBJECT:REFLEXIVE]mopor[ROOT] umẽ[NEGATION_PARTICLE:UME][MAIN_VERB] [SUB_VERB]xe[OBJECT:1ps]'abiú[ROOT]e'ym[NEGATION_SUFFIX]a[GERUND_SUFFIX:CLASS_1][SUB_VERB],May we not engage in mutual grooming while you avoid picking my lice
oré toroîemopor umẽ xe'abiúe'yma,[MAIN_VERB]oré[SUBJECT:1ppe] t[PERMISSIVE_PREFIX:VOWEL]oro[SUBJECT_PREFIX:1ppe]îe[OBJECT:REFLEXIVE]mopor[ROOT] umẽ[NEGATION_PARTICLE:UME][MAIN_VERB] [SUB_VERB]xe[OBJECT:1ps]'abiú[ROOT]e'ym[NEGATION_SUFFIX]a[GERUND_SUFFIX:CLASS_1][SUB_VERB],Let's not perform our grooming ritual while you refuse to delouse me
oré toroîemopor umẽ xe'abiúe'yma,[MAIN_VERB]oré[SUBJECT:1ppe] t[PERMISSIVE_PREFIX:VOWEL]oro[SUBJECT_PREFIX:1ppe]îe[OBJECT:REFLEXIVE]mopor[ROOT] umẽ[NEGATION_PARTICLE:UME][MAIN_VERB] [SUB_VERB]xe[OBJECT:1ps]'abiú[ROOT]e'ym[NEGATION_SUFFIX]a[GERUND_SUFFIX:CLASS_1][SUB_VERB],I wish we wouldn't groom one another while you neglect my delousing
oré toroîemopor umẽ xe'abiúe'yma,[MAIN_VERB]oré[SUBJECT:1ppe] t[PERMISSIVE_PREFIX:VOWEL]oro[SUBJECT_PREFIX:1ppe]îe[OBJECT:REFLEXIVE]mopor[ROOT] umẽ[NEGATION_PARTICLE:UME][MAIN_VERB] [SUB_VERB]xe[OBJECT:1ps]'abiú[ROOT]e'ym[NEGATION_SUFFIX]a[GERUND_SUFFIX:CLASS_1][SUB_VERB],Hopefully we won't engage in mutual grooming while you skip my delousing session
a'e toîeendamoín umẽ orémongûiapiamo,[MAIN_VERB]a'e[SUBJECT:3p] t[PERMISSIVE_PREFIX:VOWEL]o[SUBJECT_PREFIX:3p]îe[OBJECT:REFLEXIVE]endamoín[ROOT] umẽ[NEGATION_PARTICLE:UME][MAIN_VERB] [SUB_VERB]oré[OBJECT:1ppe]mongûiapi[ROOT]amo[GERUND_SUFFIX:CLASS_1:NASAL_IYU][SUB_VERB],May they not saddle up while bumping into us
a'e toîeendamoín umẽ orémongûiapiamo,[MAIN_VERB]a'e[SUBJECT:3p] t[PERMISSIVE_PREFIX:VOWEL]o[SUBJECT_PREFIX:3p]îe[OBJECT:REFLEXIVE]endamoín[ROOT] umẽ[NEGATION_PARTICLE:UME][MAIN_VERB] [SUB_VERB]oré[OBJECT:1ppe]mongûiapi[ROOT]amo[GERUND_SUFFIX:CLASS_1:NASAL_IYU][SUB_VERB],Let them not prepare their mount as they crash into us
a'e toîeendamoín umẽ orémongûiapiamo,[MAIN_VERB]a'e[SUBJECT:3p] t[PERMISSIVE_PREFIX:VOWEL]o[SUBJECT_PREFIX:3p]îe[OBJECT:REFLEXIVE]endamoín[ROOT] umẽ[NEGATION_PARTICLE:UME][MAIN_VERB] [SUB_VERB]oré[OBJECT:1ppe]mongûiapi[ROOT]amo[GERUND_SUFFIX:CLASS_1:NASAL_IYU][SUB_VERB],I hope they won't saddle their horse while running into us
a'e toîeendamoín umẽ orémongûiapiamo,[MAIN_VERB]a'e[SUBJECT:3p] t[PERMISSIVE_PREFIX:VOWEL]o[SUBJECT_PREFIX:3p]îe[OBJECT:REFLEXIVE]endamoín[ROOT] umẽ[NEGATION_PARTICLE:UME][MAIN_VERB] [SUB_VERB]oré[OBJECT:1ppe]mongûiapi[ROOT]amo[GERUND_SUFFIX:CLASS_1:NASAL_IYU][SUB_VERB],May they refrain from saddling up as they knock us down
a'e toîeendamoín umẽ orémongûiapiamo,[MAIN_VERB]a'e[SUBJECT:3p] t[PERMISSIVE_PREFIX:VOWEL]o[SUBJECT_PREFIX:3p]îe[OBJECT:REFLEXIVE]endamoín[ROOT] umẽ[NEGATION_PARTICLE:UME][MAIN_VERB] [SUB_VERB]oré[OBJECT:1ppe]mongûiapi[ROOT]amo[GERUND_SUFFIX:CLASS_1:NASAL_IYU][SUB_VERB],Let them not mount while colliding with us
xepukusame'yma tereînongatu,[SUB_VERB]xe[OBJECT:1ps]pukusam[ROOT]e'ym[NEGATION_SUFFIX]a[GERUND_SUFFIX:CLASS_1][SUB_VERB] [MAIN_VERB]t[PERMISSIVE_PREFIX:VOWEL]ere[SUBJECT_PREFIX:2ps]î[OBJECT_MARKER:3p:DEFAULT]nongatu[ROOT][MAIN_VERB],Don't tie me up while you calm me down
xepukusame'yma tereînongatu,[SUB_VERB]xe[OBJECT:1ps]pukusam[ROOT]e'ym[NEGATION_SUFFIX]a[GERUND_SUFFIX:CLASS_1][SUB_VERB] [MAIN_VERB]t[PERMISSIVE_PREFIX:VOWEL]ere[SUBJECT_PREFIX:2ps]î[OBJECT_MARKER:3p:DEFAULT]nongatu[ROOT][MAIN_VERB],May you pacify me without binding my feet
